Time,Interval Start,Interval End,Load,Location,Estimated_Temperature_F
2026-06-02 01:55:00,2026-06-02 01:55:00-04:00,2026-06-02 02:00:00-04:00,9297.588,ISO-NE System Total,63.413948082774205
2026-06-02 02:00:00,2026-06-02 02:00:00-04:00,2026-06-02 02:05:00-04:00,9309.241,ISO-NE System Total,64.22098370597126
2026-06-02 02:05:00,2026-06-02 02:05:00-04:00,2026-06-02 02:10:00-04:00,9341.613,ISO-NE System Total,64.24274165461763
2026-06-02 02:10:00,2026-06-02 02:10:00-04:00,2026-06-02 02:15:00-04:00,9276.413,ISO-NE System Total,64.1989192694779
2026-06-02 02:15:00,2026-06-02 02:15:00-04:00,2026-06-02 02:20:00-04:00,9284.37,ISO-NE System Total,64.20426734798338
2026-06-02 02:20:00,2026-06-02 02:20:00-04:00,2026-06-02 02:25:00-04:00,9259.471,ISO-NE System Total,64.18753217056629
2026-06-02 02:25:00,2026-06-02 02:25:00-04:00,2026-06-02 02:30:00-04:00,9249.189,ISO-NE System Total,64.18062140731465
2026-06-02 02:30:00,2026-06-02 02:30:00-04:00,2026-06-02 02:35:00-04:00,9236.746,ISO-NE System Total,64.17225818740216
2026-06-02 02:35:00,2026-06-02 02:35:00-04:00,2026-06-02 02:40:00-04:00,9219.879,ISO-NE System Total,64.16092149767591
2026-06-02 02:40:00,2026-06-02 02:40:00-04:00,2026-06-02 02:45:00-04:00,9197.318,ISO-NE System Total,64.14575774259711
2026-06-02 02:45:00,2026-06-02 02:45:00-04:00,2026-06-02 02:50:00-04:00,9207.379,ISO-NE System Total,64.15251996678256
2026-06-02 02:50:00,2026-06-02 02:50:00-04:00,2026-06-02 02:55:00-04:00,9198.372,ISO-NE System Total,64.14646615968205
2026-06-02 02:55:00,2026-06-02 02:55:00-04:00,2026-06-02 03:00:00-04:00,9190.759,ISO-NE System Total,64.14134929130675
2026-06-02 03:00:00,2026-06-02 03:00:00-04:00,2026-06-02 03:05:00-04:00,9206.856,ISO-NE System Total,65.42351742751312
2026-06-02 03:05:00,2026-06-02 03:05:00-04:00,2026-06-02 03:10:00-04:00,9235.513,ISO-NE System Total,65.44277844117798
2026-06-02 03:10:00,2026-06-02 03:10:00-04:00,2026-06-02 03:15:00-04:00,9237.875,ISO-NE System Total,65.4443659944556
2026-06-02 03:15:00,2026-06-02 03:15:00-04:00,2026-06-02 03:20:00-04:00,9208.381,ISO-NE System Total,65.4245424142821
2026-06-02 03:20:00,2026-06-02 03:20:00-04:00,2026-06-02 03:25:00-04:00,9180.402,ISO-NE System Total,65.4057370996529
2026-06-02 03:25:00,2026-06-02 03:25:00-04:00,2026-06-02 03:30:00-04:00,9183.449,ISO-NE System Total,65.40778505682346
2026-06-02 03:30:00,2026-06-02 03:30:00-04:00,2026-06-02 03:35:00-04:00,9212.6,ISO-NE System Total,65.42737809898922
2026-06-02 03:35:00,2026-06-02 03:35:00-04:00,2026-06-02 03:40:00-04:00,9209.262,ISO-NE System Total,65.42513455417946
2026-06-02 03:40:00,2026-06-02 03:40:00-04:00,2026-06-02 03:45:00-04:00,9213.253,ISO-NE System Total,65.4278169949631
2026-06-02 03:45:00,2026-06-02 03:45:00-04:00,2026-06-02 03:50:00-04:00,9229.816,ISO-NE System Total,65.43894935945802
2026-06-02 03:50:00,2026-06-02 03:50:00-04:00,2026-06-02 03:55:00-04:00,9243.361,ISO-NE System Total,65.44805325833407
2026-06-02 03:55:00,2026-06-02 03:55:00-04:00,2026-06-02 04:00:00-04:00,9234.87,ISO-NE System Total,65.44234626642883
2026-06-02 04:00:00,2026-06-02 04:00:00-04:00,2026-06-02 04:05:00-04:00,9277.186,ISO-NE System Total,67.12764205042386
2026-06-02 04:05:00,2026-06-02 04:05:00-04:00,2026-06-02 04:10:00-04:00,9335.036,ISO-NE System Total,67.1665243353983
2026-06-02 04:10:00,2026-06-02 04:10:00-04:00,2026-06-02 04:15:00-04:00,9351.762,ISO-NE System Total,67.17776625585607
2026-06-02 04:15:00,2026-06-02 04:15:00-04:00,2026-06-02 04:20:00-04:00,9383.639,ISO-NE System Total,67.19919150387906
2026-06-02 04:20:00,2026-06-02 04:20:00-04:00,2026-06-02 04:25:00-04:00,9403.319,ISO-NE System Total,67.21241887411756
2026-06-02 04:25:00,2026-06-02 04:25:00-04:00,2026-06-02 04:30:00-04:00,9414.635,ISO-NE System Total,67.2200246120047
2026-06-02 04:30:00,2026-06-02 04:30:00-04:00,2026-06-02 04:35:00-04:00,9460.923,ISO-NE System Total,67.25113581696402
2026-06-02 04:35:00,2026-06-02 04:35:00-04:00,2026-06-02 04:40:00-04:00,9488.584,ISO-NE System Total,67.26972739664731
2026-06-02 04:40:00,2026-06-02 04:40:00-04:00,2026-06-02 04:45:00-04:00,9531.5,ISO-NE System Total,67.29857220463283
2026-06-02 04:45:00,2026-06-02 04:45:00-04:00,2026-06-02 04:50:00-04:00,9557.99,ISO-NE System Total,67.31637672890203
2026-06-02 04:50:00,2026-06-02 04:50:00-04:00,2026-06-02 04:55:00-04:00,9608.31,ISO-NE System Total,67.35019793166632
2026-06-02 04:55:00,2026-06-02 04:55:00-04:00,2026-06-02 05:00:00-04:00,9661.887,ISO-NE System Total,67.38620823732018
2026-06-02 05:00:00,2026-06-02 05:00:00-04:00,2026-06-02 05:05:00-04:00,9729.32,ISO-NE System Total,69.36097911111852
2026-06-02 05:05:00,2026-06-02 05:05:00-04:00,2026-06-02 05:10:00-04:00,9841.117,ISO-NE System Total,69.43612038706127
2026-06-02 05:10:00,2026-06-02 05:10:00-04:00,2026-06-02 05:15:00-04:00,9912.952,ISO-NE System Total,69.48440230479918
2026-06-02 05:15:00,2026-06-02 05:15:00-04:00,2026-06-02 05:20:00-04:00,9944.272,ISO-NE System Total,69.50545318060557
2026-06-02 05:20:00,2026-06-02 05:20:00-04:00,2026-06-02 05:25:00-04:00,9984.274,ISO-NE System Total,69.53233942370923
2026-06-02 05:25:00,2026-06-02 05:25:00-04:00,2026-06-02 05:30:00-04:00,10009.58,ISO-NE System Total,69.54934815497222
2026-06-02 05:30:00,2026-06-02 05:30:00-04:00,2026-06-02 05:35:00-04:00,10065.312,ISO-NE System Total,69.58680688455209
2026-06-02 05:35:00,2026-06-02 05:35:00-04:00,2026-06-02 05:40:00-04:00,10144.784,ISO-NE System Total,69.64022180160461
2026-06-02 05:40:00,2026-06-02 05:40:00-04:00,2026-06-02 05:45:00-04:00,10125.275,ISO-NE System Total,69.62710936430875
2026-06-02 05:45:00,2026-06-02 05:45:00-04:00,2026-06-02 05:50:00-04:00,10249.189,ISO-NE System Total,69.71039474823826
2026-06-02 05:50:00,2026-06-02 05:50:00-04:00,2026-06-02 05:55:00-04:00,10342.633,ISO-NE System Total,69.77320056046213
2026-06-02 05:55:00,2026-06-02 05:55:00-04:00,2026-06-02 06:00:00-04:00,10348.553,ISO-NE System Total,69.77717952549324
2026-06-02 06:00:00,2026-06-02 06:00:00-04:00,2026-06-02 06:05:00-04:00,10461.424,ISO-NE System Total,71.92359502179049
2026-06-02 06:05:00,2026-06-02 06:05:00-04:00,2026-06-02 06:10:00-04:00,10698.205,ISO-NE System Total,72.08274085270722
2026-06-02 06:10:00,2026-06-02 06:10:00-04:00,2026-06-02 06:15:00-04:00,10790.229,ISO-NE System Total,72.1445922510216
2026-06-02 06:15:00,2026-06-02 06:15:00-04:00,2026-06-02 06:20:00-04:00,10818.857,ISO-NE System Total,72.16383377313481
2026-06-02 06:20:00,2026-06-02 06:20:00-04:00,2026-06-02 06:25:00-04:00,10865.833,ISO-NE System Total,72.1954073983545
2026-06-02 06:25:00,2026-06-02 06:25:00-04:00,2026-06-02 06:30:00-04:00,10913.688,ISO-NE System Total,72.22757181922661
2026-06-02 06:30:00,2026-06-02 06:30:00-04:00,2026-06-02 06:35:00-04:00,10909.093,ISO-NE System Total,72.22448341647022
2026-06-02 06:35:00,2026-06-02 06:35:00-04:00,2026-06-02 06:40:00-04:00,10900.887,ISO-NE System Total,72.21896797946934
2026-06-02 06:40:00,2026-06-02 06:40:00-04:00,2026-06-02 06:45:00-04:00,10860.223,ISO-NE System Total,72.19163679128957
2026-06-02 06:45:00,2026-06-02 06:45:00-04:00,2026-06-02 06:50:00-04:00,10875.776,ISO-NE System Total,72.2020903120883
2026-06-02 06:50:00,2026-06-02 06:50:00-04:00,2026-06-02 06:55:00-04:00,10850.725,ISO-NE System Total,72.18525297205555
2026-06-02 06:55:00,2026-06-02 06:55:00-04:00,2026-06-02 07:00:00-04:00,10860.185,ISO-NE System Total,72.19161125063565
2026-06-02 07:00:00,2026-06-02 07:00:00-04:00,2026-06-02 07:05:00-04:00,10830.961,ISO-NE System Total,74.24252150434961
2026-06-02 07:05:00,2026-06-02 07:05:00-04:00,2026-06-02 07:10:00-04:00,10845.342,ISO-NE System Total,74.25218729761181
2026-06-02 07:10:00,2026-06-02 07:10:00-04:00,2026-06-02 07:15:00-04:00,10852.175,ISO-NE System Total,74.25677991045936
2026-06-02 07:15:00,2026-06-02 07:15:00-04:00,2026-06-02 07:20:00-04:00,10752.941,ISO-NE System Total,74.19008250912566
2026-06-02 07:20:00,2026-06-02 07:20:00-04:00,2026-06-02 07:25:00-04:00,10680.711,ISO-NE System Total,74.1415351030115
